Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
                0.00    0.00       1/1           seafile_sendfs_proc_get_type [200]
                0.00    0.00       1/1           seafile_getfs_proc_get_type [194]
                0.00    0.00       1/1           seafile_sendbranch_proc_get_type [196]
                0.00    0.00       1/1           seafile_getcs_proc_get_type [192]
                0.00    0.00       1/1           seafile_getcommit_v2_proc_get_type [190]
                0.00    0.00       1/1           seafile_getcommit_v3_proc_get_type [191]
                0.00    0.00       1/1           seafile_sendcommit_v3_proc_get_type [198]
                0.00    0.00       1/1           seafile_sendcommit_v3_new_proc_get_type [197]
                0.00    0.00       1/1           seafile_checkbl_proc_get_type [187]
                0.00    0.00       1/1           seafile_getcs_v2_proc_get_type [193]
                0.00    0.00       1/1           seafile_sendcommit_v4_proc_get_type [199]
                0.00    0.00       1/2013        seafile_sendfs_v2_proc_get_type [7]
                0.00    0.00       1/1           seafile_getfs_v2_proc_get_type [195]
-----------------------------------------------
                0.00    0.00       1/1           seafile_session_new [1163]
[181]    0.0    0.00    0.00       1         seaf_wt_monitor_new [181]
-----------------------------------------------
                0.00    0.00       1/1           cleanup_job_done [318]
[182]    0.0    0.00    0.00       1         seaf_wt_monitor_start [182]
-----------------------------------------------
                0.00    0.00       1/1           seaf_repo_manager_start [172]
[183]    0.0    0.00    0.00       1         seaf_wt_monitor_watch_repo [183]
-----------------------------------------------
                0.00    0.00       1/1           seaf_sync_manager_start [177]
[184]    0.0    0.00    0.00       1         seafile_check_protocol_proc_get_type [184]
-----------------------------------------------
                0.00    0.00       1/1           seaf_transfer_manager_start [180]
[185]    0.0    0.00    0.00       1         seafile_check_tx_v2_proc_get_type [185]
-----------------------------------------------
                0.00    0.00       1/1           seaf_transfer_manager_start [180]
[186]    0.0    0.00    0.00       1         seafile_check_tx_v3_proc_get_type [186]
-----------------------------------------------
                                  10             seafile_checkbl_proc_get_type [187]
                0.00    0.00       1/1           seaf_transfer_manager_start [180]
[187]    0.0    0.00    0.00       1+10      seafile_checkbl_proc_get_type [187]
                                  10             seafile_checkbl_proc_get_type [187]
-----------------------------------------------
                0.00    0.00       1/1           seaf_clone_manager_start [145]
[188]    0.0    0.00    0.00       1         seafile_checkff_proc_get_type [188]
-----------------------------------------------
                0.00    0.00       1/1           seaf_sync_manager_start [177]
[189]    0.0    0.00    0.00       1         seafile_getca_proc_get_type [189]
-----------------------------------------------
                0.00    0.00       1/1           seaf_transfer_manager_start [180]
[190]    0.0    0.00    0.00       1         seafile_getcommit_v2_proc_get_type [190]
-----------------------------------------------
                0.00    0.00       1/1           seaf_transfer_manager_start [180]
[191]    0.0    0.00    0.00       1         seafile_getcommit_v3_proc_get_type [191]
-----------------------------------------------
                0.00    0.00       1/1           seaf_transfer_manager_start [180]
[192]    0.0    0.00    0.00       1         seafile_getcs_proc_get_type [192]
-----------------------------------------------
                0.00    0.00       1/1           seaf_transfer_manager_start [180]
[193]    0.0    0.00    0.00       1         seafile_getcs_v2_proc_get_type [193]
-----------------------------------------------
                0.00    0.00       1/1           seaf_transfer_manager_start [180]
[194]    0.0    0.00    0.00       1         seafile_getfs_proc_get_type [194]
-----------------------------------------------
                0.00    0.00       1/1           seaf_transfer_manager_start [180]
[195]    0.0    0.00    0.00       1         seafile_getfs_v2_proc_get_type [195]
-----------------------------------------------
                0.00    0.00       1/1           seaf_transfer_manager_start [180]
[196]    0.0    0.00    0.00       1         seafile_sendbranch_proc_get_type [196]
-----------------------------------------------
                0.00    0.00       1/1           seaf_transfer_manager_start [180]
[197]    0.0    0.00    0.00       1         seafile_sendcommit_v3_new_proc_get_type [197]
-----------------------------------------------
                0.00    0.00       1/1           seaf_transfer_manager_start [180]
[198]    0.0    0.00    0.00       1         seafile_sendcommit_v3_proc_get_type [198]
-----------------------------------------------
                0.00    0.00       1/1           seaf_transfer_manager_start [180]
[199]    0.0    0.00    0.00       1         seafile_sendcommit_v4_proc_get_type [199]
-----------------------------------------------
                0.00    0.00       1/1           seaf_transfer_manager_start [180]
[200]    0.0    0.00    0.00       1         seafile_sendfs_proc_get_type [200]
-----------------------------------------------
                0.00    0.00       1/1           seafile_session_prepare [1164]
[201]    0.0    0.00    0.00       1         seafile_session_config_exists [201]
-----------------------------------------------
                0.00    0.00       1/1           seafile_session_new [1163]
[202]    0.0    0.00    0.00       1         seafile_session_config_open_db [202]
-----------------------------------------------
                0.00    0.00       1/1           seaf_sync_manager_start [177]
[203]    0.0    0.00    0.00       1         seafile_sync_repo_proc_get_type [203]
-----------------------------------------------
                0.00    0.00       1/1           http_get [129]
[204]    0.0    0.00    0.00       1         set_proxy [204]
-----------------------------------------------
                0.00    0.00       1/1           client_thread_loop [115]
[205]    0.0    0.00    0.00       1         shutdown_client [205]
-----------------------------------------------
                0.00    0.00       1/1           handle_response [449]
[206]    0.0    0.00    0.00       1         start [206]
-----------------------------------------------
                0.00    0.00       1/1           load_block_list_done [508]
[207]    0.0    0.00    0.00       1         start_block_upload [207]
-----------------------------------------------
                0.00    0.00       1/1           load_block_list_done [508]
[208]    0.0    0.00    0.00       1         start_check_block_list_proc [208]
-----------------------------------------------
                0.00    0.00       1/1           check_upload_cb [309]
[209]    0.0    0.00    0.00       1         start_commit_upload [209]
                0.00    0.00       1/8           transition_state [79]
-----------------------------------------------
                0.00    0.00       1/1           on_commit_uploaded [637]
[210]    0.0    0.00    0.00       1         start_fs_upload [210]
-----------------------------------------------
                0.00    0.00       1/1           on_fs_uploaded [639]
[211]    0.0    0.00    0.00       1         start_load_block_list_thread [211]
-----------------------------------------------
                0.00    0.00       1/1           schedule_task_pulse [715]
[212]    0.0    0.00    0.00       1         start_upload [212]
                0.00    0.00       1/20          seaf_branch_new [72]
                0.00    0.00       1/20          seaf_branch_manager_get_branch [71]
                0.00    0.00       1/18          seaf_branch_free [74]
                0.00    0.00       1/19          seaf_branch_unref [73]
                0.00    0.00       1/8           transition_state [79]
-----------------------------------------------
                0.00    0.00       1/1           commit_job_done [333]
[213]    0.0    0.00    0.00       1         start_upload_if_necessary [213]
                0.00    0.00       1/1           seaf_transfer_manager_add_upload [178]
-----------------------------------------------
                0.00    0.00       1/1           seaf_commit_manager_traverse_commit_tree_truncated [150]
[214]    0.0    0.00    0.00       1         traverse_commit_tree_common [214]
                0.00    0.00       1/418         load_commit [48]
                0.00    0.00       1/418         seaf_commit_manager_get_commit [49]
                0.00    0.00       1/422         seaf_commit_unref [45]
                0.00    0.00       1/1           find_meaningful_commit [125]
-----------------------------------------------
                0.00    0.00       1/1           seaf_repo_index_commit [166]
[215]    0.0    0.00    0.00       1         update_index [215]
-----------------------------------------------
                0.00    0.00       1/1           block_tx_client_once_mode_done_cb [108]
[216]    0.0    0.00    0.00       1         update_remote_branch [216]
                0.00    0.00       1/8           transition_state [79]
-----------------------------------------------
                0.00    0.00       1/1           seaf_repo_index_commit [166]
[217]    0.0    0.00    0.00       1         wt_status_collect_changes_index [217]
                0.00    0.00    1000/1000        diff_entry_new [18]
                0.00    0.00       1/418         load_commit [48]
                0.00    0.00       1/418         seaf_commit_manager_get_commit [49]
                0.00    0.00       1/422         seaf_commit_unref [45]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.


Index by function name

 [106] add_event_to_queue (wt-monitor-linux.c) [74] seaf_branch_free [178] seaf_transfer_manager_add_upload
   [3] add_index_entry        [71] seaf_branch_manager_get_branch [64] seaf_transfer_manager_get_download_tasks
  [36] block_list_insert     [140] seaf_branch_manager_init [65] seaf_transfer_manager_get_upload_tasks
 [107] block_list_new        [141] seaf_branch_manager_new [179] seaf_transfer_manager_new
 [108] block_tx_client_once_mode_done_cb (transfer-mgr.c) [95] seaf_branch_manager_update_branch [180] seaf_transfer_manager_start
 [109] block_tx_client_start  [72] seaf_branch_new        [85] seaf_wt_monitor_get_worktree_status
 [110] cancel_task (transfer-mgr.c) [142] seaf_branch_ref [181] seaf_wt_monitor_new
 [111] check_fast_forward (sync-mgr.c) [96] seaf_branch_set_commit [182] seaf_wt_monitor_start
 [112] check_full_path_ignore (repo-mgr.c) [73] seaf_branch_unref [183] seaf_wt_monitor_watch_repo
 [113] check_head_commit_done (sync-mgr.c) [50] seaf_clone_manager_get_tasks [184] seafile_check_protocol_proc_get_type
  [60] check_http_protocol_done (sync-mgr.c) [143] seaf_clone_manager_init [185] seafile_check_tx_v2_proc_get_type
 [114] check_worktree_common (repo-mgr.c) [144] seaf_clone_manager_new [186] seafile_check_tx_v3_proc_get_type
 [115] client_thread_loop (block-tx-client.c) [145] seaf_clone_manager_start [187] seafile_checkbl_proc_get_type
  [41] collect_file_ids (sendfs-v2-proc.c) [146] seaf_commit_manager_add_commit [188] seafile_checkff_proc_get_type
  [47] commit_from_json_object (commit-mgr.c) [49] seaf_commit_manager_get_commit [29] seafile_free (fs-mgr.c)
 [116] commit_repo (sync-mgr.c) [147] seaf_commit_manager_get_commit_compatible [39] seafile_from_json (fs-mgr.c)
 [117] commit_to_json_object (commit-mgr.c) [148] seaf_commit_manager_init [40] seafile_from_json_object (fs-mgr.c)
 [118] commit_trees_cb       [149] seaf_commit_manager_new [53] seafile_get_clone_tasks
  [76] config_get_string (seafile-config.c) [150] seaf_commit_manager_traverse_commit_tree_truncated [54] seafile_get_repo_list
 [119] connection_pool_get_connection (http-tx-mgr.c) [46] seaf_commit_new [55] seafile_get_repo_sync_task
 [120] connection_pool_return_connection (http-tx-mgr.c) [151] seaf_commit_ref [189] seafile_getca_proc_get_type
  [77] create_sync_task_v2 (sync-mgr.c) [45] seaf_commit_unref [190] seafile_getcommit_v2_proc_get_type
  [17] diff_entry_free        [81] seaf_dir_free         [191] seafile_getcommit_v3_proc_get_type
  [18] diff_entry_new         [97] seaf_dir_from_data    [192] seafile_getcs_proc_get_type
  [19] diff_files (transfer-mgr.c) [98] seaf_dir_from_json (fs-mgr.c) [193] seafile_getcs_v2_proc_get_type
 [121] diff_resolve_empty_dirs [99] seaf_dir_from_json_object (fs-mgr.c) [194] seafile_getfs_proc_get_type
 [122] diff_resolve_renames  [152] seaf_dir_new          [195] seafile_getfs_v2_proc_get_type
 [123] diff_results_to_description [153] seaf_dir_save    [56] seafile_is_auto_sync_enabled
  [87] diff_trees            [154] seaf_dir_to_data        [5] seafile_repo_get_type
  [88] diff_trees_recursive (diff-simple.c) [6] seaf_dirent_free [57] seafile_repo_last_modify
  [20] dir_version_from_repo_version [42] seaf_dirent_new [196] seafile_sendbranch_proc_get_type
  [21] do_write_chunk (fs-mgr.c) [83] seaf_fs_manager_get_seafdir [197] seafile_sendcommit_v3_new_proc_get_type
  [89] emit_transfer_done_signal (transfer-mgr.c) [38] seaf_fs_manager_get_seafile [198] seafile_sendcommit_v3_proc_get_type
 [124] find_connection_pool (http-tx-mgr.c) [2] seaf_fs_manager_index_blocks [199] seafile_sendcommit_v4_proc_get_type
 [125] find_meaningful_commit (sync-mgr.c) [155] seaf_fs_manager_init [200] seafile_sendfs_proc_get_type
  [66] format_transfer_task_detail (sync-mgr.c) [156] seaf_fs_manager_new [7] seafile_sendfs_v2_proc_get_type
  [90] free_repo_watch_info (wt-monitor-linux.c) [157] seaf_fs_manager_object_exists [201] seafile_session_config_exists
  [14] fs_object_read_cb (sendfs-v2-proc.c) [158] seaf_mq_manager_init [84] seafile_session_config_get_bool
 [126] generate_session_key (transfer-mgr.c) [159] seaf_mq_manager_new [86] seafile_session_config_get_int
 [127] get_chunk_server_address (transfer-mgr.c) [67] seaf_mq_manager_publish_notification [82] seafile_session_config_get_string
  [91] get_value (seafile-config.c) [160] seaf_mq_manager_start [202] seafile_session_config_open_db
 [128] handle_auth_rsp_content_cb (block-tx-client.c) [15] seaf_obj_store_async_read [80] seafile_session_get_type
  [22] handle_block_header_content_cb (block-tx-client.c) [100] seaf_obj_store_init [203] seafile_sync_repo_proc_get_type
  [92] handle_unmerged_index_entries (repo-mgr.c) [101] seaf_obj_store_new [30] seafile_unref
  [93] has_old_commits_to_upload (sync-mgr.c) [161] seaf_obj_store_obj_exists [31] seafile_write_chunk
 [129] http_get (http-tx-mgr.c) [11] seaf_obj_store_read_obj [32] send_block_header (block-tx-client.c)
 [130] http_tx_manager_check_protocol_version [162] seaf_obj_store_register_async_read [33] send_encrypted_block (block-tx-client.c)
  [62] http_tx_manager_get_download_tasks [163] seaf_obj_store_unregister_async_read [13] send_next_object (sendfs-v2-proc.c)
  [63] http_tx_manager_get_upload_tasks [12] seaf_obj_store_write_obj [204] set_proxy (http-tx-mgr.c)
 [131] http_tx_manager_new    [28] seaf_repo_check_ignore_file [34] should_ignore (repo-mgr.c)
 [132] http_tx_manager_start  [61] seaf_repo_check_worktree [205] shutdown_client (block-tx-client.c)
   [1] index_cb (repo-mgr.c) [164] seaf_repo_free_ignore_files [206] start (getcs-v2-proc.c)
  [23] is_path_writable (repo-mgr.c) [165] seaf_repo_from_commit [207] start_block_upload (transfer-mgr.c)
 [133] load_branch_cb (repo-mgr.c) [166] seaf_repo_index_commit [208] start_check_block_list_proc (transfer-mgr.c)
  [48] load_commit (commit-mgr.c) [167] seaf_repo_load_ignore_files [209] start_commit_upload (transfer-mgr.c)
  [75] load_locked_file (repo-mgr.c) [43] seaf_repo_manager_get_repo [210] start_fs_upload (transfer-mgr.c)
  [78] load_property_cb (repo-mgr.c) [44] seaf_repo_manager_get_repo_list [211] start_load_block_list_thread (transfer-mgr.c)
 [134] load_repo (repo-mgr.c) [102] seaf_repo_manager_get_repo_property [212] start_upload (transfer-mgr.c)
 [135] load_repo_cb (repo-mgr.c) [168] seaf_repo_manager_get_repo_relay_info [213] start_upload_if_necessary (sync-mgr.c)
 [136] migrate_client_v0_repos [169] seaf_repo_manager_init [68] state_machine_tick (transfer-mgr.c)
 [137] notify_sync (sync-mgr.c) [103] seaf_repo_manager_load_folder_perms [58] sync_error_to_str
  [94] repo_block_store_exists (sync-mgr.c) [170] seaf_repo_manager_new [104] sync_repo_v2 (sync-mgr.c)
  [24] seaf_block_manager_block_exists [69] seaf_repo_manager_repo_exists [59] sync_state_to_str
   [8] seaf_block_manager_block_handle_free [171] seaf_repo_manager_set_repo_property [16] transfer_next_block (block-tx-client.c)
   [9] seaf_block_manager_close_block [172] seaf_repo_manager_start [70] transfer_task_get_rate
  [37] seaf_block_manager_commit_block [173] seaf_repo_new [79] transition_state (transfer-mgr.c)
 [138] seaf_block_manager_new [174] seaf_repo_to_commit  [214] traverse_commit_tree_common (commit-mgr.c)
  [10] seaf_block_manager_open_block [51] seaf_sync_manager_get_sync_info [215] update_index
  [25] seaf_block_manager_read_block [175] seaf_sync_manager_init [216] update_remote_branch (transfer-mgr.c)
 [139] seaf_block_manager_remove_store [52] seaf_sync_manager_is_auto_sync_enabled [105] update_sync_status_v2 (sync-mgr.c)
  [26] seaf_block_manager_stat_block_by_handle [176] seaf_sync_manager_new [35] verify_fs_object_json (fs-mgr.c)
  [27] seaf_block_manager_write_block [177] seaf_sync_manager_start [217] wt_status_collect_changes_index
